country_code,country,year,hs_section_code,product,value_usd,export_share_country,export_share_world,rca,has_rca
UZB,Uzbekistan,2019,05,Mineral Products,2605641116,0.1824020861178293,0.026962304536171645,6.765077735589156,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2019,06,Chemical Products,379306942,0.026552535218658437,0.016371472524055537,1.6218782506975646,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2019,07,Plastics and Rubbers,417503812,0.029226421782847706,0.030870453342598404,0.9467441717973709,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,08,Animal Hides,52739823,0.0036919335044316493,0.015389643848233674,0.23989726733379774,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,09,Wood Products,2631651,1.8422284994909927e-4,0.013017247170872697,0.014152212639959319,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,10,Paper Goods,41568749,0.0029099274218347226,0.004891409289144151,0.5949057316248161,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,11,Textiles,1973510494,0.1381511939117819,0.1386027038625041,0.9967424159981029,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,12,Footwear and Headwear,36972513,0.0025881781872444795,0.07780320331460396,0.03326570214312331,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,13,Stone And Glass,47022086,0.003291676097427676,0.006862492368026686,0.4796618955474627,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,14,Precious Metals,5418552299,0.3793136502978639,0.023091492725497598,16.426553917799616,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2019,15,Metals,1168389515,0.0817904981716595,0.039130660656684364,2.0901895546628833,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2019,16,Machines,205820698,0.014408018222808752,0.4463947016051592,0.03227640957878751,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,17,Transportation,193410168,0.013539246791498599,0.013991263599196021,0.967692924624521,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,18,Instruments,109669388,0.007677160538967191,0.018011157563906935,0.426244704801854,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,19,Weapons,335074,2.345610691685352e-5,2.1673615017033272e-6,10.822424823186806,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2019,20,Miscellaneous,14073916,9.852130527430224e-4,0.04496623434857377,0.02191006356248889,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2019,21,Arts and Antiques,682143,4.7751897015534514e-5,2.858842438948986e-5,1.6703227979604864,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,01,Animal Products,26498579,0.0019067225235797475,0.015513180426238051,0.1229098399677498,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,02,Vegetable Products,1389474460,0.09998054042146211,0.04271656891629672,2.340556438822939,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,03,Animal and Vegetable Bi-Products,31390438,0.002258719426412775,8.029382943373054e-4,2.8130672585207552,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,04,Foodstuffs,111171376,0.007999408820999532,0.01949950210250955,0.41023656803883324,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,05,Mineral Products,931983791,0.06706150114354963,0.018805191239734384,3.566116413740701,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,06,Chemical Products,460536256,0.03313818647559511,0.016068671160961154,2.0622854337889716,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,07,Plastics and Rubbers,341131240,0.02454632072175223,0.031119051097529857,0.7887875708299039,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,08,Animal Hides,35828917,0.0025780930758350974,0.011813152064162247,0.2182392186126428,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,09,Wood Products,5937915,4.272665441268393e-4,0.012323853898766677,0.034669880675037734,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,10,Paper Goods,41689738,0.0029998122709424717,0.005632030433199289,0.5326342438171843,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,11,Textiles,2135167106,0.15363734080294594,0.12432272125892237,1.2357945454151626,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,12,Footwear and Headwear,39283417,0.0028266638749600706,0.0644809334334713,0.043837204650216524,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,13,Stone And Glass,69468021,0.004998616729946572,0.00695524818090169,0.7186827270480725,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,14,Precious Metals,6651319849,0.47860005503017145,0.03699773148731435,12.935929739213123,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,15,Metals,1121882928,0.08072581732164567,0.03913685713857624,2.062654572282357,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,16,Machines,241565990,0.017382038261894724,0.47037379084107206,0.03695367088972799,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,17,Transportation,225595793,0.01623289232746912,0.014447887716664328,1.1235477909165885,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2020,18,Instruments,9868767,7.101135618955466e-4,0.014676748922360417,0.04838357361374969,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,19,Weapons,747,5.37508718906803e-8,1.1225276855472646e-6,0.04788378280797164,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,20,Miscellaneous,27335774,0.0019669634354840555,0.0542910847875168,0.036229952729482415,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2020,21,Arts and Antiques,317883,2.2873478459471386e-5,2.1734071779675678e-5,1.0524249064485565,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,01,Animal Products,40212683,0.002725448367280571,0.01435670257531776,0.18983804623536601,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,02,Vegetable Products,1355895478,0.09189695491639316,0.036327820703539564,2.5296577977065184,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,03,Animal and Vegetable Bi-Products,6602321,4.4747785144582937e-4,9.807205172281408e-4,0.45627458953398703,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,04,Foodstuffs,150137161,0.01017567219565007,0.018415659014002154,0.5525554197063001,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,05,Mineral Products,1085271665,0.07355519867774346,0.01904906644157641,3.8613545132690703,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,06,Chemical Products,924782216,0.06267789146740864,0.01898734806044155,3.3010345240361634,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,07,Plastics and Rubbers,459886011,0.03116916068035363,0.036749374492256286,0.8481548627969572,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,08,Animal Hides,45977061.99999999,0.0031161339958405056,0.010608909390199404,0.29372802436405154,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,09,Wood Products,16624873,0.0011267647317662651,0.013604248094785559,0.08282447687778853,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,10,Paper Goods,63812788,0.004324965306747158,0.005363100018405899,0.8064301042128782,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,11,Textiles,3189205906,0.21615110907743348,0.11880103957898468,1.819437858822151,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,12,Footwear and Headwear,41308185,0.002799696935505989,0.05932832758698848,0.0471898846533473,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,13,Stone And Glass,134735926,0.009131840557138051,0.007902253670805848,1.1555995210423071,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,14,Precious Metals,4736649406,0.3210303920771262,0.013199379750244435,24.321627087907757,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,15,Metals,1750583229,0.11864724876146165,0.053440131620596174,2.220190054991074,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,16,Machines,303300344,0.020556435574080833,0.4874447453216996,0.04217182720990083,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,17,Transportation,406644092,0.027560644899165033,0.014833680985486397,1.8579774586045756,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,18,Instruments,10621076,7.198523471553206e-4,0.01512574223640703,0.04759120814730441,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,19,Weapons,2440834,1.6542957454748557e-4,8.053856401251666e-6,20.540417696269806,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2021,20,Miscellaneous,29184110,0.001977977568669979,0.05545649936733595,0.035667191244224364,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2021,21,Arts and Antiques,644838,4.370443708668902e-5,1.719671729742899e-5,2.5414406907313114,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,01,Animal Products,53673563,0.0031589341342716567,0.01745284701349931,0.18099821374863972,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,02,Vegetable Products,1502417006,0.08842409743067782,0.03669273511148542,2.409852990299424,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,03,Animal and Vegetable Bi-Products,35432152,0.0020853438480225683,0.0014359107581557516,1.4522795627640066,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,04,Foodstuffs,243252768,0.014316535537081154,0.01956932816871193,0.731580328852111,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,05,Mineral Products,1504264127,0.08853280893129183,0.01902794474261331,4.652778328340504,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,06,Chemical Products,976581698,0.0574762897838024,0.020453149822187707,2.810143683661465,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,07,Plastics and Rubbers,441855882,0.026005235167236972,0.03715850877637095,0.6998460385948982,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,08,Animal Hides,48022493,0.0028263428748063865,0.012000911279150784,0.23551068823553423,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,09,Wood Products,24096893,0.0014182121247958094,0.0159001357765956,0.08919496944695052,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,10,Paper Goods,137041804,0.008065535587375968,0.005868689876704627,1.3743332424825467,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,11,Textiles,3320520397,0.19542777932645486,0.12218691180642961,1.5994166350325194,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,12,Footwear and Headwear,51859296,0.0030521562414944875,0.0713714170725675,0.042764405789942235,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,13,Stone And Glass,176437949,0.010384178514047626,0.007227892952619917,1.436681282099459,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,14,Precious Metals,5538765670,0.32598163711797973,0.014473632530208079,22.522448074981856,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,15,Metals,1852307636,0.10901675781301194,0.04925117550546952,2.2134853979455826,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,16,Machines,650810698,0.038303179702479644,0.46470570906222136,0.08242459465319604,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,17,Transportation,379418052,0.022330483922255326,0.016299238360682762,1.3700323553842377,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,18,Instruments,15000704,8.828598895829848e-4,0.012034813509968281,0.07335883425627852,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,19,Weapons,952191,5.6040785893909505e-5,4.250194315237269e-6,13.185464413473763,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2022,20,Miscellaneous,37923634,0.0022319789341770577,0.05686877084929229,0.03924788422264333,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2022,21,Arts and Antiques,401198,2.3612333259886623e-5,1.602683075007397e-5,1.4733002193697993,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,01,Animal Products,38709723,0.0015847499099740263,0.013191856166285838,0.12013092698995156,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,02,Vegetable Products,1791645318,0.07334874900566676,0.04449975049732504,1.6482957361766757,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,03,Animal and Vegetable Bi-Products,19043050,7.796096028155738e-4,0.0013232068526907097,0.5891819568726206,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,04,Foodstuffs,338220008,0.013846498649174381,0.019873462546241717,0.6967330739148373,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,05,Mineral Products,1146937334,0.046954839661403666,0.01717681933046345,2.7336166701205427,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,06,Chemical Products,1407433710,0.05761938532127729,0.019064245947292863,3.022379457366332,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,07,Plastics and Rubbers,456446029,0.01868659208348641,0.033716814890262535,0.5542217479410585,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,08,Animal Hides,57589822,0.0023576884089281706,0.011656780939998976,0.20225896163476995,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,09,Wood Products,23070026,9.444712799055278e-4,0.013641320210373549,0.06923606112458999,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,10,Paper Goods,129410336,0.0052979717350524185,0.0064354221578727415,0.8232516228280644,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,11,Textiles,3830070339,0.15680049234463492,0.11234532575596733,1.3957010787011432,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,12,Footwear and Headwear,45946778,0.0018810300528137743,0.06804620538495762,0.027643423202987263,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,13,Stone And Glass,163441251,0.006691174406189686,0.006016265120154548,1.1121807753741082,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,14,Precious Metals,11433677761,0.46808704372327276,0.027516651889799584,17.011046460081594,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,15,Metals,1975591567,0.08087938417819977,0.04621547320039453,1.7500498983857495,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,16,Machines,834657457,0.03417031245198783,0.4808653739814622,0.07106003946398755,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,17,Transportation,644649972,0.02639153437217204,0.017243100279977813,1.5305562192210367,RCA > 1 (Comparative Advantage)
UZB,Uzbekistan,2023,18,Instruments,29568915,0.0012105314053598275,0.013903771999215046,0.08706496376869309,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,19,Weapons,57,2.333541494691644e-9,2.910389028432147e-6,8.017971040623198e-4,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,20,Miscellaneous,35253086,0.0014432375262619836,0.04718098783457478,0.03058938764322273,RCA <= 1 (No Advantage)
UZB,Uzbekistan,2023,21,Arts and Antiques,25029762,0.001024701547881686,8.425462566074868e-5,12.161961908271335,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,08,Animal Hides,1433126801,0.01789711058186134,0.016711270825543002,1.0709604774345345,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,01,Animal Products,4074008925,0.050876857645351534,0.04718575750138961,1.0782248784255126,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,03,Animal and Vegetable Bi-Products,106879468,0.001334727434021737,0.0012549003742064516,1.0636122687155662,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,21,Arts and Antiques,3565433,4.452568232531269e-5,4.8925551123457536e-5,0.9100701229293805,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,06,Chemical Products,1393296442,0.01739970285838507,0.025993047732391188,0.6693983344131847,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,04,Foodstuffs,2016480431,0.02518212152238329,0.024087220449705706,1.0454556836461786,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,12,Footwear and Headwear,8252665121,0.10306056670110875,0.09539015812039944,1.080410901206683,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,18,Instruments,842683745,0.010523565785859616,0.009908328033162828,1.0620929939579724,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,16,Machines,13308354568,0.16619680352074825,0.15536692624912973,1.0697051652695562,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,15,Metals,3172090738,0.03961356292693053,0.04477313033615681,0.8847619683839787,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,05,Mineral Products,8895795298,0.1110920764658201,0.11796220798876374,0.9417598937822693,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,20,Miscellaneous,5035659806,0.06288610354487148,0.058305610512123206,1.078560073250513,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,10,Paper Goods,432793423,0.005404791638205704,0.005133645999145506,1.05281736198899,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,07,Plastics and Rubbers,3208026730,0.040062337189085216,0.03812155308585897,1.0509104153982167,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,14,Precious Metals,1344460605,0.016789833323786398,0.018958795452395483,0.8855959950591148,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,13,Stone And Glass,952334918,0.011892906703385175,0.011125226405544622,1.0690035662966781,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,11,Textiles,15044773486,0.18788147327236923,0.19448515319700352,0.9660453262571406,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,17,Transportation,1570360621,0.01961090788883896,0.02410999626737611,0.813393236206138,RCA <= 1 (No Advantage)
VNM,Vietnam,2010,02,Vegetable Products,7774683724,0.09709146060930134,0.09704343763778592,1.0004948605767106,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,19,Weapons,838934,1.0476738386586953e-5,9.694307580638347e-6,1.0807103343317983,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2010,09,Wood Products,1212996408,0.015148087966974385,0.014025013973214076,1.0800764973143864,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,08,Animal Hides,1858124967,0.01787105552830467,0.016873851142358502,1.059097616633756,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,01,Animal Products,4879422499,0.046929260396557676,0.04408056224243694,1.0646248144126043,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,03,Animal and Vegetable Bi-Products,208562691,0.002005912141642112,0.0018839641487800943,1.0647294657602595,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,21,Arts and Antiques,4726924,4.5462561874115336e-5,5.4679123838334874e-5,0.831442764308562,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,06,Chemical Products,2093501742,0.02013485989604302,0.025108171589270405,0.8019245776003596,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,04,Foodstuffs,2641093856,0.02540148579578302,0.024365125558440136,1.042534574051636,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,12,Footwear and Headwear,9791777489,0.09417525857221995,0.08838441285440751,1.0655188571241796,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,18,Instruments,1042504730,0.010026591456025717,0.009457602747913955,1.0601620435196712,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,16,Machines,21327836445,0.20512664980901418,0.19361530636743815,1.0594547180052496,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,15,Metals,4431628867,0.04262247532837489,0.047603212786236915,0.8953697205222657,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,05,Mineral Products,11392627561,0.10957189821556561,0.11747162651935444,0.93275203095543,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,20,Miscellaneous,5306470195,0.051036515411150334,0.047936018147763194,1.0646799084110372,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,10,Paper Goods,471879038,0.0045384334425882505,0.004399728122775917,1.031525884314147,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,07,Plastics and Rubbers,4228686840,0.04067062155214623,0.03891288862663983,1.045170970018994,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,14,Precious Metals,1307101981,0.012571432222517482,0.013639299913400155,0.9217065613585101,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,13,Stone And Glass,1047198769,0.010071737736879187,0.009648256574427727,1.043891988069003,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,11,Textiles,18713575441,0.17998323674600814,0.18333766609037594,0.9817035450712335,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,17,Transportation,1947320042,0.018728915019181582,0.024020717692918133,0.7796983944698415,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,02,Vegetable Products,9454305985,0.09092952855173501,0.09272938117793425,0.9805902659617066,RCA <= 1 (No Advantage)
VNM,Vietnam,2011,19,Weapons,1713298,1.64781401887989e-5,1.5452321975047353e-5,1.0663860237579863,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2011,09,Wood Products,1823931659,0.017542191476200026,0.01646207625131442,1.0656123327578053,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,08,Animal Hides,2124046347,0.016298857503231998,0.01576807113761032,1.0336620986162115,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,01,Animal Products,4799492703,0.03682887982387268,0.035325893536964754,1.0425463063046152,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,03,Animal and Vegetable Bi-Products,316667998,0.0024299500726646596,0.002327355424105098,1.0440820716496324,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,21,Arts and Antiques,4434415,3.402745815658726e-5,4.1618456385855174e-5,0.8176050029609493,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,06,Chemical Products,2326005264,0.017848588098489136,0.02130117186854004,0.8379157826922158,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,04,Foodstuffs,2813136286,0.02158658521149741,0.021120388743148522,1.0220732901282472,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,12,Footwear and Headwear,10632689273,0.08158988036279909,0.07818731070653043,1.0435181824969006,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,18,Instruments,1255715493,0.009635725658206515,0.009307040698326143,1.0353157325227433,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,16,Machines,39803830675,0.3054344671767182,0.2932757769716993,1.0414582149626088,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,15,Metals,4799153669,0.03682627824841151,0.04093199237017936,0.8996942517569941,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,05,Mineral Products,12676655537,0.0972742438068466,0.09609379342337657,1.0122843561630368,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,20,Miscellaneous,6120411433,0.04696494214851469,0.04504062668918195,1.0427239938869441,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,10,Paper Goods,591290805,0.004537266612509722,0.004469819191912729,1.0150895187704743,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,07,Plastics and Rubbers,5139582328,0.039438555617450174,0.038220528508701286,1.0318684004715317,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,14,Precious Metals,548469897,0.004208680619724411,0.009144625100394654,0.4602354468903025,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,13,Stone And Glass,1288760350,0.00988929517952058,0.009721785641712591,1.017230326195351,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,11,Textiles,20035160413,0.15373968891361567,0.15996113717701504,0.9611065014090601,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,17,Transportation,2215217219,0.016998456668416036,0.02172211433643947,0.7825415337171224,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,02,Vegetable Products,10877835205,0.08347100627081346,0.08369908419994837,0.9972750247948943,RCA <= 1 (No Advantage)
VNM,Vietnam,2012,19,Weapons,2076240,1.5932015772775602e-5,1.5559520740856785e-5,1.023940006772876,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2012,09,Wood Products,1948094568,0.014948692532768117,0.014324306297086668,1.04358928263133,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,08,Animal Hides,2577101075,0.017249237942154615,0.016511031056773533,1.044709920467277,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,01,Animal Products,4922505975,0.03294767041081336,0.03133328958623104,1.0515228642093084,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,03,Animal and Vegetable Bi-Products,242649120,0.0016241165113535286,0.0015416564638023964,1.0534879523987788,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,21,Arts and Antiques,4287865,2.8699845871911253e-5,4.510674434298974e-5,0.6362650705552779,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,06,Chemical Products,2312361113,0.015477261421080458,0.018940555523085607,0.8171492859444418,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,04,Foodstuffs,3383772297,0.022648507681455248,0.02188544471518699,1.034866230784826,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,12,Footwear and Headwear,12074766805,0.0808196961058173,0.07674349693050882,1.0531145874027539,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,18,Instruments,1485127573,0.009940362498638746,0.00949471441038082,1.046936439475282,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,16,Machines,52602444312,0.3520824569430695,0.3348979181193647,1.051312766947628,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,15,Metals,5078302146,0.033990456528178045,0.037102260798722975,0.916128985038776,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,05,Mineral Products,11114969070,0.0743955089957498,0.07904753453214593,0.9411490116177589,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,20,Miscellaneous,6857279712,0.045897636897379926,0.04360131447810264,1.0526663575803554,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,10,Paper Goods,644130974,0.004311343681558088,0.004185242631120756,1.0301299259210603,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,07,Plastics and Rubbers,5170541369,0.034607838718019576,0.033192631807214934,1.0426361765775085,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,14,Precious Metals,928218953,0.006212821739137504,0.017383444491401202,0.3573987734255259,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,13,Stone And Glass,1372168710,0.009184298126750558,0.008970374677905282,1.023847771863107,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,11,Textiles,24131839496,0.16152096069743346,0.16460506486728171,0.9812636131680704,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,17,Transportation,2151390080,0.014399838545840137,0.01797373035722391,0.8011602633202198,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,02,Vegetable Products,9825799856,0.06576674905470387,0.0665068080342777,0.9888724327411351,RCA <= 1 (No Advantage)
VNM,Vietnam,2013,19,Weapons,481437,3.222388693915349e-6,3.0572847585757778e-6,1.0540034535142497,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2013,09,Wood Products,2523626080,0.016891315266300496,0.016035322490167456,1.0533817000972645,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2014,08,Animal Hides,3308399454,0.019687763365112226,0.019063782807720354,1.032731203648584,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2014,01,Animal Products,5733222072,0.034117500332888885,0.03289684829484208,1.03710544022657,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2014,03,Animal and Vegetable Bi-Products,257918490,0.001534832256264501,0.0014780562068567294,1.0384126457061555,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2014,21,Arts and Antiques,6188727,3.682813831926139e-5,4.311235346003397e-5,0.8542363235493935,RCA <= 1 (No Advantage)
VNM,Vietnam,2014,06,Chemical Products,2850463674,0.01696265976187058,0.019379610268368628,0.8752838435330667,RCA <= 1 (No Advantage)
VNM,Vietnam,2014,04,Foodstuffs,4041059971,0.0240477105499109,0.023474710150583236,1.0244092640825824,RCA > 1 (Comparative Advantage)
VNM,Vietnam,2014,12,Footwear and Headwear,14576070534,0.0867398968766052,0.08354896584801827,1.038192346203201,RCA > 1 (Comparative Advantage)
